Date  12.4.2024
time  11:54:56
#_Alloy  1
type_of_Glass  1
#_bobbin  0
time_seconds  length  Z  Phase  R  C  pressure  winding_Speed  speed_of_feeding_glass  power_of_generator_percent
4.361  5.15221  1910.08  94.8774  162.401  0.38  34.3  70  1.8697  91.7499
4.41  5.15221  1975.07  89.7413  8.916  0.37  34.3  70  1.8697  91.7499
4.459  5.28102  1861.51  94.0639  131.922  0.39  34.3  70  1.8697  91.7499
4.508  5.28102  2013  89.5013  17.522  0.36  36.1  70  1.8697  91.7499
4.557  5.40982  1888.29  94.8463  159.529  0.38  36.1  70  1.8697  91.7499
4.606  5.40982  1817.24  90.0094  0.297  0.4  36.1  70  1.8697  91.7499
4.654  5.40982  1986.22  89.8721  4.433  0.36  36.1  70  1.8697  91.7499
4.703  5.53863  1838.92  93.9641  127.128  0.39  36.1  70  1.8697  91.7499
4.752  5.53863  1983.81  89.9428  1.98  0.36  36.1  70  1.8697  91.7499
4.801  5.66743  1904.39  94.9824  165.396  0.38  35  70  1.8697  91.7499
4.85  5.66743  1866.56  94.1693  135.706  0.39  35  70  1.8697  91.7499
4.898  5.79624  1999.84  89.7836  7.552  0.36  35  70  1.8697  91.7499
4.947  5.79624  1895.17  94.9922  164.917  0.38  35  70  1.8697  91.7499
4.996  5.92504  1853.88  94.0234  130.076  0.39  35  70  1.8697  91.7499
5.045  5.92504  1932.15  95.1743  174.252  0.38  35  70  1.8697  91.7499
5.094  5.92504  1877.52  94.8206  157.779  0.39  35  70  1.8697  91.7499
5.142  6.05385  2013.4  89.9609  1.375  0.36  34.5  70  1.8697  91.7499
5.191  6.05385  1988.16  89.9  3.469  0.36  34.5  70  1.8697  91.7499
5.24  6.18265  1857.57  95.6215  181.962  0.39  34.5  70  1.8697  91.7499
5.289  6.18265  2004.25  90.0075  0.261  0.36  34.5  70  1.8697  91.7499
5.338  6.31146  1916.07  96.1055  203.791  0.38  34.5  70  1.8697  91.7499
5.387  6.31146  1838.85  94.2191  135.285  0.39  34.5  70  1.8697  91.7499
5.435  6.44026  2003.4  89.6678  11.616  0.36  34.9  70  1.8697  91.7499
5.484  6.44026  1887.34  96.5941  216.733  0.39  34.9  70  1.8697  91.7499
5.533  6.44026  1810.02  90.0472  1.491  0.4  34.9  70  1.8697  91.7499
5.582  6.56907  1916.3  95.1736  172.8  0.38  34.9  70  1.8697  91.7499
5.63  6.56907  1847.2  95.2905  170.321  0.39  34.9  70  1.8697  91.7499
5.679  6.69788  1889.81  95.1451  169.476  0.38  34.9  70  1.8697  91.7499
5.728  6.69788  1956.88  89.9497  1.718  0.37  35.3  70  1.8697  91.7499
5.777  6.82668  1885.01  95.4099  177.718  0.39  35.3  70  1.8697  91.7499
5.825  6.82668  1985.62  89.8197  6.247  0.36  35.3  70  1.8697  91.7499
5.874  6.95549  2005.52  89.9807  0.676  0.36  35.3  70  1.8697  91.7499
5.923  6.95549  1858.4  94.0387  130.888  0.39  35.3  70  1.8697  91.7499
5.972  6.95549  1944.4  95.0524  171.236  0.37  35.3  70  1.8697  91.7499
6.02  7.08429  1909.07  96.287  209.061  0.38  35.3  70  1.8697  91.7499
6.069  7.08429  1886.38  95.072  166.771  0.39  35.3  70  1.8697  91.7499
6.118  7.2131  2005.53  89.8485  5.303  0.36  35.3  70  1.8697  91.7499
6.167  7.2131  1873.85  95.2901  172.765  0.39  35.3  70  1.8697  91.7499
6.215  7.3419  1896.55  94.9616  164.029  0.38  35.3  70  1.8697  91.7499
6.264  7.3419  1915.22  94.9632  165.697  0.38  35.3  70  1.8697  91.7499
6.313  7.47071  1969.88  89.8441  5.358  0.37  34.6  70  1.8697  91.7499
6.362  7.47071  2001.81  89.8117  6.58  0.36  34.6  70  1.8697  91.7499
6.41  7.47071  1903.22  96.3665  211.044  0.38  34.6  70  1.8697  91.7499
6.459  7.59951  1917.09  89.2972  23.514  0.38  34.6  70  1.8697  91.7499
6.508  7.59951  1917.68  94.8301  161.47  0.38  34.6  70  1.8697  91.7499
6.557  7.72832  1901.98  96.0888  201.742  0.38  34.6  70  1.8697  91.7499
6.606  7.72832  1893.8  95.026  165.912  0.38  35.9  70  1.8697  91.7499
6.655  7.85712  1999.88  89.648  12.286  0.36  35.9  70  1.8697  91.7499
6.703  7.85712  1996.45  90.027  0.94  0.36  35.9  70  1.8697  91.7499
6.752  7.98593  1962.14  88.9245  36.83  0.37  35.9  70  1.8697  91.7499
6.801  7.98593  1928.78  94.8315  162.453  0.38  35.9  70  1.8697  91.7499
6.85  7.98593  1871.61  95.1386  167.633  0.39  35.9  70  1.8697  91.7499
6.898  8.11473  1990.32  89.9472  1.834  0.36  36.8  70  1.8697  91.7499
6.947  8.11473  1912.32  96.3169  210.409  0.38  36.8  70  1.8697  91.7499
6.996  8.24354  1865.82  94.0344  131.269  0.39  36.8  70  1.8697  91.7499
7.045  8.24354  1908  95.0809  168.976  0.38  36.8  70  1.8697  91.7499
7.094  8.37234  1883.77  95.1571  169.325  0.39  36.8  70  1.8697  91.7499
7.142  8.37234  1970.5  89.8987  3.485  0.37  36.8  70  1.8697  91.7499
7.191  8.50115  1929.49  95.9348  199.502  0.38  38.2  70  1.8697  91.7499
7.24  8.50115  1804.23  90.0585  1.843  0.4  38.2  70  1.8697  91.7499
7.288  8.50115  1835.1  90.0238  0.763  0.39  38.2  70  1.8697  91.7499
7.337  8.62996  1899.41  94.9184  162.848  0.38  38.2  70  1.8697  91.7499
7.386  8.62996  1847.32  95.3144  171.102  0.39  38.2  70  1.8697  91.7499
7.435  8.75876  1904.4  95.2931  175.681  0.38  38.2  70  1.8697  91.7499
7.483  8.75876  1881.38  94.9839  163.447  0.39  39.2  70  1.8697  91.7499
7.532  8.88757  1884.12  95.2272  171.652  0.39  39.2  70  1.8697  91.7499
7.581  8.88757  1995.52  89.5563  15.454  0.36  39.2  70  1.8697  91.7499
7.63  9.01637  1878.22  94.9569  162.288  0.39  39.2  70  1.8697  91.7499
7.678  9.01637  1861.03  95.4151  175.626  0.39  39.2  70  1.8697  91.7499
7.727  9.01637  1988.57  89.9359  2.226  0.36  39.2  70  1.8697  91.7499
7.776  9.14518  1786.96  90.044  1.372  0.4  39.2  70  1.8697  91.7499
7.825  9.14518  1979.69  89.0519  32.756  0.37  41.4  70  1.8697  91.7499
7.874  9.27398  1932.93  94.7093  158.694  0.38  41.4  70  1.8697  91.7499
7.923  9.27398  1952.05  89.9377  2.123  0.37  41.4  70  1.8697  91.7499
7.971  9.40279  1892.31  95.0352  166.085  0.38  41.4  70  1.8697  91.7499
8.02  9.40279  1911.39  95.7722  192.235  0.38  41.4  70  1.8697  91.7499
8.069  9.53159  1886.15  95.0263  165.253  0.39  41.4  70  1.8697  91.7499
8.118  9.53159  1932.15  95.1743  174.252  0.38  42.5  70  1.8697  91.7499
8.166  9.53159  1873.06  95.1296  167.468  0.39  42.5  70  1.8697  91.7499
8.215  9.6604  1861.27  94.019  130.452  0.39  42.5  70  1.8697  91.7499
8.264  9.6604  2000.88  89.8725  4.453  0.36  42.5  70  1.8697  91.7499
8.313  9.7892  1866.13  94.9398  160.69  0.39  42.5  70  1.8697  91.7499
8.362  9.7892  2027.15  90.0058  0.207  0.36  42.5  70  1.8697  91.7499
8.41  9.91801  2010.2  89.8244  6.161  0.36  42.7  70  1.8697  91.7499
8.459  9.91801  1836.47  95.4735  175.171  0.4  42.7  70  1.8697  91.7499
8.508  10.0468  1909.28  95.0254  167.247  0.38  42.7  70  1.8697  91.7499
8.557  10.0468  1887.84  96.3562  209.002  0.39  42.7  70  1.8697  91.7499
8.605  10.0468  1876.33  95.1812  169.444  0.39  42.7  70  1.8697  91.7499
8.654  10.1756  1936.34  95.0525  170.531  0.38  42.7  70  1.8697  91.7499
8.703  10.1756  1901.3  96.2822  208.05  0.38  45.3  70  1.8697  91.7499
8.752  10.3044  1939.99  89.1657  28.246  0.37  45.3  70  1.8697  91.7499
8.8  10.3044  1931.04  95.9261  199.371  0.38  45.3  70  1.8697  91.7499
8.849  10.4332  1975.72  90.0207  0.715  0.37  45.3  70  1.8697  91.7499
8.898  10.4332  1987.55  89.8476  5.287  0.36  45.3  70  1.8697  91.7499
8.947  10.562  1926.99  94.7944  161.06  0.38  45.3  70  1.8697  91.7499
8.996  10.562  1876.41  95.5085  180.123  0.39  46.3  70  1.8697  91.7499
9.045  10.562  2019.69  89.6414  12.64  0.36  46.3  70  1.8697  91.7499
9.094  10.6908  1878.97  96.405  209.611  0.39  46.3  70  1.8697  91.7499
9.142  10.6908  1882.42  95.1906  170.3  0.39  46.3  70  1.8697  91.7499
9.191  10.8196  2007.08  89.8405  5.588  0.36  46.3  70  1.8697  91.7499
9.24  10.8196  1881.84  95.075  166.467  0.39  46.3  70  1.8697  91.7499
9.289  10.9485  1889.92  94.0112  132.202  0.38  45.9  70  1.8697  91.7499
9.338  10.9485  1911.22  94.7969  159.825  0.38  45.9  70  1.8697  91.7499
9.386  11.0773  1871.69  94.8577  158.498  0.39  45.9  70  1.8697  91.7499
9.435  11.0773  1978.37  88.9447  36.437  0.37  45.9  70  1.8697  91.7499
9.484  11.0773  1921.34  94.9256  164.968  0.38  45.9  70  1.8697  91.7499
9.533  11.2061  1865.58  95.4339  176.664  0.39  45.9  70  1.8697  91.7499
9.582  11.2061  2020.01  89.9654  1.221  0.36  46.9  70  1.8697  91.7499
9.631  11.3349  1897.2  94.79  158.424  0.38  46.9  70  1.8697  91.7499
9.679  11.3349  1871.85  94.0399  131.874  0.39  46.9  70  1.8697  91.7499
9.728  11.4637  1996.8  89.6643  11.699  0.36  46.9  70  1.8697  91.7499
9.777  11.4637  1879.45  94.9021  160.607  0.39  46.9  70  1.8697  91.7499
9.826  11.5925  1842.72  90.0566  1.822  0.39  46.9  70  1.8697  91.7499
9.875  11.5925  1920.9  94.5444  152.195  0.38  46.5  70  1.8697  91.7499
9.923  11.5925  1976.74  89.9781  0.755  0.37  46.5  70  1.8697  91.7499
9.972  11.7213  2004.62  89.912  3.079  0.36  46.5  70  1.8697  91.7499
10.021  11.7213  1925.21  94.7574  159.672  0.38  46.5  70  1.8697  91.7499
10.07  11.8501  1927.23  89.9208  2.664  0.38  46.5  70  1.8697  91.7499
10.118  11.8501  1994.51  89.8876  3.913  0.36  46.5  70  1.8697  91.7499
10.167  11.9789  1915.22  94.9632  165.697  0.38  46.5  70  1.8697  91.7499
10.216  11.9789  1969.38  88.9965  34.489  0.37  46.3  70  1.8697  91.7499
10.265  12.1077  1933.31  94.7811  161.139  0.38  46.3  70  1.8697  91.7499
10.313  12.1077  1877.7  96.4588  211.221  0.39  46.3  70  1.8697  91.7499
10.362  12.1077  1940.6  89.0874  30.91  0.37  46.3  70  1.8697  91.7499
10.411  12.2365  2002.7  89.7482  8.803  0.36  46.3  70  1.8697  91.7499
10.46  12.2365  1961.21  89.9844  0.533  0.37  46.3  70  1.8697  91.7499
10.509  12.3653  1841.04  89.9931  0.222  0.39  48  70  1.8697  91.7499
10.557  12.3653  1919.87  94.6469  155.536  0.38  48  70  1.8697  91.7499
10.606  12.4941  1860.38  95.2798  171.191  0.39  48  70  1.8697  91.7499
10.655  12.4941  1933.47  95.1181  172.484  0.38  48  70  1.8697  91.7499
10.704  12.6229  1883.77  95.1571  169.325  0.39  48  70  1.8697  91.7499
10.752  12.6229  1979.95  89.8871  3.9  0.37  48  70  1.8697  91.7499
10.801  12.6229  1922.14  94.7766  160.058  0.38  48.7  70  1.8697  91.7499
10.85  12.7517  1991.03  89.9794  0.717  0.36  48.7  70  1.8697  91.7499
10.899  12.7517  1952.26  89.0198  33.398  0.37  48.7  70  1.8697  91.7499
10.947  12.8805  1944.6  94.7823  162.121  0.37  48.7  70  1.8697  91.7499
10.996  12.8805  1956.35  89.7657  8  0.37  48.7  70  1.8697  91.7499
11.045  13.0093  1830.68  90.0467  1.493  0.4  48.7  70  1.8697  91.7499
11.094  13.0093  1901.38  95.001  165.75  0.38  49.6  70  1.8697  91.7499
11.142  13.1381  1886.49  95.401  177.566  0.39  49.6  70  1.8697  91.7499
11.191  13.1381  2008.06  89.6432  12.504  0.36  49.6  70  1.8697  91.7499
11.24  13.1381  1893.19  96.1852  203.978  0.38  49.6  70  1.8697  91.7499
11.289  13.2669  1880.95  95.1996  170.463  0.39  49.6  70  1.8697  91.7499
11.338  13.2669  1936.1  95.0056  168.931  0.38  49.6  70  1.8697  91.7499
11.387  13.3958  1865.36  95.0844  165.313  0.39  47.4  70  1.8697  91.7499
11.436  13.3958  1893.57  94.9802  164.382  0.38  47.4  70  1.8697  91.7499
11.484  13.5246  1931.48  96.02  202.564  0.38  47.4  70  1.8697  91.7499
11.533  13.5246  1866.59  95.3346  173.539  0.39  47.4  70  1.8697  91.7499
11.582  13.6534  1920.32  90.0236  0.789  0.38  47.4  70  1.8697  91.7499
11.631  13.6534  1901.85  95.0931  168.835  0.38  47.4  70  1.8697  91.7499
11.679  13.6534  1874.95  95.5173  180.268  0.39  47.8  70  1.8697  91.7499
11.728  13.7822  1929.89  95.0433  169.654  0.38  47.8  70  1.8697  91.7499
11.777  13.7822  1966.2  89.9385  2.11  0.37  47.8  70  1.8697  91.7499
11.826  13.911  1879.63  94.0808  133.761  0.39  47.8  70  1.8697  91.7499
11.874  13.911  1992.75  89.8763  4.303  0.36  47.8  70  1.8697  91.7499
11.923  14.0398  1906.69  94.8253  160.388  0.38  47.8  70  1.8697  91.7499
11.972  14.0398  1904.04  94.9149  163.132  0.38  46.7  70  1.8697  91.7499
12.021  14.1686  2014.47  89.7638  8.304  0.36  46.7  70  1.8697  91.7499
12.07  14.1686  1861.89  95.5956  181.547  0.39  46.7  70  1.8697  91.7499
12.118  14.1686  2008.15  89.9322  2.375  0.36  46.7  70  1.8697  91.7499
12.167  14.2974  1898.97  96.1056  201.978  0.38  46.7  70  1.8697  91.7499
12.216  14.2974  1873.27  95.4806  178.913  0.39  46.7  70  1.8697  91.7499
12.265  14.4262  2040.13  89.979  0.746  0.35  47.4  70  1.8697  91.7499
12.314  14.4262  1887.21  94.6393  152.643  0.38  47.4  70  1.8697  91.7499
12.362  14.555  1879.03  95.1176  167.611  0.39  47.4  70  1.8697  91.7499
12.411  14.555  2030.27  89.6819  11.273  0.36  47.4  70  1.8697  91.7499
12.46  14.6838  1880.6  95.1297  168.144  0.39  47.4  70  1.8697  91.7499
12.509  14.6838  1991.44  89.9034  3.356  0.36  47.4  70  1.8697  91.7499
12.558  14.6838  2019.02  89.5854  14.608  0.36  48.2  70  1.8697  91.7499
12.607  14.8126  1842.37  94.3332  139.201  0.39  48.2  70  1.8697  91.7499
12.655  14.8126  2009.28  90.0198  0.696  0.36  48.2  70  1.8697  91.7499
12.704  14.9414  1906.51  96.0634  201.383  0.38  48.2  70  1.8697  91.7499
12.753  14.9414  1883.09  95.3274  174.84  0.39  48.2  70  1.8697  91.7499
12.802  15.0702  2013  89.5013  17.522  0.36  48.2  70  1.8697  91.7499
12.851  15.0702  1889.72  96.44  211.958  0.39  48.2  70  1.8697  91.7499
12.9  15.199  1956.08  89.2066  27.085  0.37  50.3  70  1.8697  91.7499
12.949  15.199  1988.57  89.9359  2.226  0.36  50.3  70  1.8697  91.7499
12.997  15.199  1848.95  95.0489  162.718  0.39  50.3  70  1.8697  91.7499
13.046  15.3278  1986.85  89.9271  2.527  0.36  50.3  70  1.8697  91.7499
13.095  15.3278  1993.17  89.9122  3.055  0.36  50.3  70  1.8697  91.7499
13.144  15.4566  1858.65  94.0835  132.354  0.39  50.3  70  1.8697  91.7499
13.193  15.4566  2004.48  89.7594  8.416  0.36  50.4  70  1.8697  91.7499
13.241  15.5854  1877.44  95.1024  166.971  0.39  50.4  70  1.8697  91.7499
13.29  15.5854  1867.02  93.9795  129.57  0.39  50.4  70  1.8697  91.7499
13.339  15.7142  2011.61  89.6631  11.829  0.36  50.4  70  1.8697  91.7499
13.388  15.7142  1897.36  95.1207  169.346  0.38  50.4  70  1.8697  91.7499
13.436  15.7142  1993.03  89.7605  8.33  0.36  50.4  70  1.8697  91.7499
13.485  15.8431  1905.42  96.1645  204.612  0.38  47.8  70  1.8697  91.7499
13.534  15.8431  2000.51  89.9684  1.102  0.36  47.8  70  1.8697  91.7499
13.583  15.9719  1898.39  90.0248  0.822  0.38  47.8  70  1.8697  91.7499
13.631  15.9719  2016.47  89.7921  7.318  0.36  47.8  70  1.8697  91.7499
13.68  16.1007  1949.22  90.0101  0.344  0.37  47.8  70  1.8697  91.7499
13.729  16.1007  1937.71  89.1041  30.297  0.37  47.8  70  1.8697  91.7499
13.778  16.2295  1911.41  96.4648  215.211  0.38  45.4  70  1.8697  91.7499
13.826  16.2295  1881.09  94.0709  133.541  0.39  45.4  70  1.8697  91.7499
13.875  16.2295  2046.93  89.9837  0.584  0.35  45.4  70  1.8697  91.7499
13.924  16.3583  1884.18  96.5642  215.392  0.39  45.4  70  1.8697  91.7499
13.973  16.3583  1893.8  95.026  165.912  0.38  45.4  70  1.8697  91.7499
14.022  16.4871  1947.05  94.9392  167.637  0.37  45.4  70  1.8697  91.7499
14.07  16.4871  1975.07  89.7413  8.916  0.37  48.6  70  1.8697  91.7499
14.119  16.6159  2002.51  89.7314  9.388  0.36  48.6  70  1.8697  91.7499
14.168  16.6159  1908.98  94.6679  155.353  0.38  48.6  70  1.8697  91.7499
14.217  16.7447  1825.29  94.1051  130.667  0.4  48.6  70  1.8697  91.7499
14.266  16.7447  1910.45  95.2567  175.031  0.38  48.6  70  1.8697  91.7499
14.315  16.7447  1885.8  94.9562  162.923  0.39  48.6  70  1.8697  91.7499
14.364  16.8735  1870.27  95.172  168.596  0.39  47.7  70  1.8697  91.7499
14.412  16.8735  2053.97  89.5192  17.236  0.35  47.7  70  1.8697  91.7499
14.461  17.0023  1885.66  96.5562  215.3  0.39  47.7  70  1.8697  91.7499
14.51  17.0023  1955.62  89.0381  32.832  0.37  47.7  70  1.8697  91.7499
14.559  17.1311  2001.43  89.6398  12.581  0.36  47.7  70  1.8697  91.7499
14.608  17.1311  1870.47  94.9122  160.167  0.39  47.7  70  1.8697  91.7499
14.657  17.2599  1930.21  94.8003  161.526  0.38  50  70  1.8697  91.7499
14.706  17.2599  1900.91  94.909  162.668  0.38  50  70  1.8697  91.7499
14.754  17.2599  1895.52  95.0626  167.27  0.38  50  70  1.8697  91.7499
14.803  17.3887  1922.51  94.848  162.477  0.38  50  70  1.8697  91.7499
14.852  17.3887  1899.1  96.4836  214.444  0.38  50  70  1.8697  91.7499
14.901  17.5175  1872.17  95.2536  171.425  0.39  50  70  1.8697  91.7499
14.949  17.5175  1827.74  90.0619  1.976  0.4  48.4  70  1.8697  91.7499
14.998  17.6463  1890.24  94.9284  162.392  0.38  48.4  70  1.8697  91.7499
15.047  17.6463  1874.51  95.4263  177.265  0.39  48.4  70  1.8697  91.7499
15.096  17.7751  1920.36  94.7397  158.677  0.38  48.4  70  1.8697  91.7499
15.144  17.7751  1895.86  95.1298  169.515  0.38  48.4  70  1.8697  91.7499
15.193  17.7751  1942.47  89.114  30.036  0.37  48.4  70  1.8697  91.7499
15.242  17.9039  1880.14  95.0386  165.128  0.39  48.4  70  1.8697  91.7499
15.291  17.9039  1856.98  94.0485  131.104  0.39  48.8  70  1.8697  91.7499
15.339  18.0327  2021.55  89.9411  2.079  0.36  48.8  70  1.8697  91.7499
15.388  18.0327  1907.71  94.7236  157.099  0.38  48.8  70  1.8697  91.7499
15.437  18.1615  1869.2  94.1047  133.795  0.39  48.8  70  1.8697  91.7499
15.486  18.1615  2042.19  90.0074  0.263  0.35  48.8  70  1.8697  91.7499
15.535  18.2904  1801.28  90.0387  1.216  0.4  48.8  70  1.8697  91.7499
15.584  18.2904  1879.93  95.2998  173.642  0.39  48.7  70  1.8697  91.7499
15.632  18.2904  1993.17  89.9122  3.055  0.36  48.7  70  1.8697  91.7499
15.681  18.4192  1943.93  89.9061  3.186  0.37  48.7  70  1.8697  91.7499
15.73  18.4192  1985.3  88.9816  35.287  0.36  48.7  70  1.8697  91.7499
