[Connect DataFile][2.1]
Date:	5/13/2025
Time:	09:00:08
Unit:	°C
Resolution:	0.050/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:00.700	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:08:740		
000:00:00.750	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:08:790		
000:00:00.800	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:08:840		
000:00:00.850	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:08:890		
000:00:00.900	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:08:940		
000:00:00.950	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:08:990		
000:00:01.000	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:040		
000:00:01.050	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:090		
000:00:01.100	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:140		
000:00:01.150	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:190		
000:00:01.200	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:240		
000:00:01.250	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:290		
000:00:01.300	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:340		
000:00:01.350	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:390		
000:00:01.400	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:440		
000:00:01.450	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:490		
000:00:01.500	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:540		
000:00:01.550	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:590		
000:00:01.600	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:640		
000:00:01.650	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:690		
000:00:01.700	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:740		
000:00:01.750	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:790		
000:00:01.800	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:840		
000:00:01.850	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:890		
000:00:01.900	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:940		
000:00:01.950	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:09:990		
000:00:02.000	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:040		
000:00:02.050	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:090		
000:00:02.100	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:140		
000:00:02.150	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:190		
000:00:02.200	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:240		
000:00:02.250	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:290		
000:00:02.300	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:340		
000:00:02.350	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:390		
000:00:02.400	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:440		
000:00:02.450	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:490		
000:00:02.500	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:540		
000:00:02.550	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:590		
000:00:02.600	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:640		
000:00:02.650	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:690		
000:00:02.700	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:740		
000:00:02.750	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:790		
000:00:02.800	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:840		
000:00:02.850	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:890		
000:00:02.900	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:940		
000:00:02.950	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:10:990		
000:00:03.000	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:040		
000:00:03.050	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:090		
000:00:03.100	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:140		
000:00:03.150	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:190		
000:00:03.200	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:240		
000:00:03.250	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:290		
000:00:03.300	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:340		
000:00:03.350	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:390		
000:00:03.400	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:440		
000:00:03.450	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:490		
000:00:03.500	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:540		
000:00:03.550	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:590		
000:00:03.600	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:640		
000:00:03.650	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:690		
000:00:03.700	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:740		
000:00:03.750	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:790		
000:00:03.800	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:840		
000:00:03.850	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:890		
000:00:03.900	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:940		
000:00:03.950	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:11:990		
000:00:04.000	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:040		
000:00:04.050	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:090		
000:00:04.100	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:140		
000:00:04.150	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:190		
000:00:04.200	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:240		
000:00:04.250	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:290		
000:00:04.300	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:340		
000:00:04.350	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:390		
000:00:04.400	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:440		
000:00:04.450	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:490		
000:00:04.500	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:540		
000:00:04.550	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:590		
000:00:04.600	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:640		
000:00:04.650	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:690		
000:00:04.700	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:740		
000:00:04.750	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:790		
000:00:04.800	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:840		
000:00:04.850	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:890		
000:00:04.900	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:940		
000:00:04.950	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:12:990		
000:00:05.000	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:040		
000:00:05.050	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:090		
000:00:05.100	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:140		
000:00:05.150	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:190		
000:00:05.200	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:240		
000:00:05.250	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:290		
000:00:05.300	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:340		
000:00:05.350	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:390		
000:00:05.400	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:440		
000:00:05.450	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:490		
000:00:05.500	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:540		
000:00:05.550	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:590		
000:00:05.600	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:640		
000:00:05.650	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:690		
000:00:05.700	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:740		
000:00:05.750	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:790		
000:00:05.800	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:840		
000:00:05.850	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:890		
000:00:05.900	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:940		
000:00:05.950	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:13:990		
000:00:06.000	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:040		
000:00:06.050	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:090		
000:00:06.100	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:140		
000:00:06.150	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:190		
000:00:06.200	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:240		
000:00:06.250	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:290		
000:00:06.300	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:340		
000:00:06.350	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:390		
000:00:06.400	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:440		
000:00:06.450	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:490		
000:00:06.500	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:540		
000:00:06.550	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:590		
000:00:06.600	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:640		
000:00:06.650	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:690		
000:00:06.700	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:740		
000:00:06.750	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:790		
000:00:06.800	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:840		
000:00:06.850	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:890		
000:00:06.900	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:940		
000:00:06.950	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:14:990		
000:00:07.000	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:040		
000:00:07.050	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:090		
000:00:07.100	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:140		
000:00:07.150	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:190		
000:00:07.200	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:240		
000:00:07.250	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:290		
000:00:07.300	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:340		
000:00:07.350	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:390		
000:00:07.400	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:440		
000:00:07.450	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:490		
000:00:07.500	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:540		
000:00:07.550	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:590		
000:00:07.600	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:640		
000:00:07.650	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:690		
000:00:07.700	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:740		
000:00:07.750	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:790		
000:00:07.800	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:840		
000:00:07.850	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:890		
000:00:07.900	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:940		
000:00:07.950	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:15:990		
000:00:08.000	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:040		
000:00:08.050	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:090		
000:00:08.100	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:140		
000:00:08.150	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:190		
000:00:08.200	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:240		
000:00:08.250	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:290		
000:00:08.300	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:340		
000:00:08.350	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:390		
000:00:08.400	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:440		
000:00:08.450	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:490		
000:00:08.500	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:540		
000:00:08.550	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:590		
000:00:08.600	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:640		
000:00:08.650	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:690		
000:00:08.700	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:740		
000:00:08.750	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:790		
000:00:08.800	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:840		
000:00:08.850	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:890		
000:00:08.900	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:940		
000:00:08.950	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:16:990		
000:00:09.000	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:040		
000:00:09.050	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:090		
000:00:09.100	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:140		
000:00:09.150	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:190		
000:00:09.200	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:240		
000:00:09.250	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:290		
000:00:09.300	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:340		
000:00:09.350	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:390		
000:00:09.400	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:440		
000:00:09.450	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:490		
000:00:09.500	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:540		
000:00:09.550	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:590		
000:00:09.600	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:640		
000:00:09.650	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:690		
000:00:09.700	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:740		
000:00:09.750	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:790		
000:00:09.800	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:840		
000:00:09.850	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:890		
000:00:09.900	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:940		
000:00:09.950	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:17:990		
000:00:10.000	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:18:040		
000:00:10.050	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:18:090		
000:00:10.100	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:18:140		
000:00:10.150	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:18:190		
000:00:10.200	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:18:240		
000:00:10.250	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:18:290		
000:00:10.300	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:18:340		
000:00:10.350	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:18:390		
000:00:10.400	800.0	20.1	22.4	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:00:18:440		
